portal,url
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/cachorro-x9-ajuda-policia-a-achar-droga-de-seu-dono-e-no-video/
bnc_amazonas,https://bncamazonas.com.br/municipios/operacao-da-pf-fecha-serrarias-em-maues-por-crimes-ambientais/
bnc_amazonas,https://bncamazonas.com.br/municipios/coronel-pm-amazonas-milicia-arrocho/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/mpf-denuncia-weintraub-por-atacar-universidades-federais/
bnc_amazonas,https://bncamazonas.com.br/poder/pf-suspeito-fraudar-auxilio-manaus/
bnc_amazonas,https://bncamazonas.com.br/poder/desembargadora-do-am-acusada-de-vender-sentencas-e-denunciada/
bnc_amazonas,https://bncamazonas.com.br/municipios/mourao-destaca-financiamento-entre-prioridades-2021-da-amazonia/
bnc_amazonas,https://bncamazonas.com.br/municipios/operacao-boca-raton-apreende-material-e-reforca-acao-contra-corrupcao/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/operacao-da-pf-prende-desembargadoras-do-tribunal-de-justica/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/diante-da-morte-no-carrefour-mourao-diz-que-nao-ha-racismo-no-pais/
bnc_amazonas,https://bncamazonas.com.br/municipios/operacao-da-pf-mira-traficantes-do-am-com-bracos-em-santa-catarina/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/operacao-sharks-mira-membros-do-pcc-no-brasil-e-exterior/
bnc_amazonas,https://bncamazonas.com.br/municipios/entidades-denunciam-massacre-operacao-policial-em-nova-olinda/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/wassef-e-advogados-de-lula-e-witzel-sao-alvos-operacao-equema-s/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/planilhas-mostram-que-pcc-paga-ate-o-leite-das-criancas-para-presos/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/ossada-humana-e-achada-pela-pf-em-nova-olinda-do-norte/
bnc_amazonas,https://bncamazonas.com.br/municipios/mundurukus-denunciam-garimpeiros-prostitutas-e-traficantes-em-suas-terras/
bnc_amazonas,https://bncamazonas.com.br/municipios/operacao-policial-ssp-am-rio-abacaxis/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/policia-prende-tio-suspeito-de-estuprar-e-engravidar-sobrinha-de-10-anos/
bnc_amazonas,https://bncamazonas.com.br/municipios/seis-dos-oitos-mortos-em-nova-olinda-ja-foram-identificados/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/policia-assassinato-pms-rio-abacaxis/
bnc_amazonas,https://bncamazonas.com.br/municipios/pm-prende-nova-olinda-tres-integrantes-organizacao-criminosa/
bnc_amazonas,https://bncamazonas.com.br/municipios/mpf-pede-que-a-policia-federal-investigue-operacao-em-nova-olinda/
bnc_amazonas,https://bncamazonas.com.br/municipios/wilson-lima-convoca-323-aprovados-em-concurso-da-policia-militar/
bnc_amazonas,https://bncamazonas.com.br/municipios/tensao-em-nova-olinda-do-norte-faz-mais-um-morto/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/investir-protecao-meio-ambiente-previne-pandemias-diz-estudo/
bnc_amazonas,https://bncamazonas.com.br/municipios/politica-nacional-de-defesa-aponta-tensao-e-crise-por-conta-da-amazonia/
bnc_amazonas,https://bncamazonas.com.br/eca-faz-30-anos-e-reforca-a-importancia-da-uniao-de-esforcos-em-prol-das-criancas-e-adolescentes/
bnc_amazonas,https://bncamazonas.com.br/municipios/policia-prende-15-homicidas-entre-28-que-pegaram-auxilio-de-r-600/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/justica-bloqueia-milhoes-postalis/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/sete-cidades-do-amazonas-reforcam-combate-a-crimes-de-fronteira/
bnc_amazonas,https://bncamazonas.com.br/poder/familias-monte-horebe-aluguel-social/
bnc_amazonas,https://bncamazonas.com.br/municipios/governo-encontro-internacional-inteligencia-policial-fronteira/
bnc_amazonas,https://bncamazonas.com.br/municipios/arthur-visita-novo-arcebispo-manaus/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/sergio-moro-lista-procurados/
bnc_amazonas,https://bncamazonas.com.br/municipios/presos-linchamento-preso-fonte-boa/
bnc_amazonas,https://bncamazonas.com.br/poder/wilson-defende-pm-arthur-irresponsavel/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/guajajara-morto-terra-arariboia/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/moro-balanco-justica-homicidios/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/mortes-nove-pancadao-reacao-pm-ataque/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/compartilhamento-dados-stf/
bnc_amazonas,https://bncamazonas.com.br/ta_na_midia/moraes-acesso-livre-dados-ministerio-publico/
bnc_amazonas,https://bncamazonas.com.br/poder/magistrados-bahia-venda-sentencas/
bnc_amazonas,https://bncamazonas.com.br/municipios/chacina-manaus-comando-bandidos/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/deputado-parabeniza-morte-de-17/
bnc_amazonas,https://bncamazonas.com.br/poder/arthur-neto-enteado/
bnc_amazonas,https://bncamazonas.com.br/municipios/servidora-seap-busca-apreensao-manaus/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/comissao-loteria-seguranca-fronteiras/
bnc_amazonas,https://bncamazonas.com.br/poder/fdn-mp-am-operacao-nacional/
bnc_amazonas,https://bncamazonas.com.br/poder/numero-homicidios-manaus-cai/
bnc_amazonas,https://bncamazonas.com.br/municipios/manaus-capitais-violentas-pais/
bnc_amazonas,https://bncamazonas.com.br/rapidinhas/bndes-pagamento-bilhoes-uniao/
