portal,url
cnn,https://www.cnnbrasil.com.br/internacional/india-expulsa-diplomata-canadense-em-retaliacao-a-trudeau-apos-crise-sobre-assassinato-de-lider-sikh/
cnn,https://www.cnnbrasil.com.br/nacional/pf-prende-um-dos-criminosos-mais-procurados-do-pais-condenado-a-mais-de-73-anos/
cnn,https://www.cnnbrasil.com.br/nacional/policia-prende-piloto-de-aviao-perseguido-pela-fab-que-tinha-r-15-milhoes-de-cocaina/
cnn,https://www.cnnbrasil.com.br/nacional/homem-e-preso-por-vender-cocaina-no-estacionamento-do-stf/
cnn,https://www.cnnbrasil.com.br/politica/lula-lamenta-morte-de-pf-morto-em-acao-na-ba-agente-ja-fez-seguranca-do-presidente/
cnn,https://www.cnnbrasil.com.br/politica/relatorio-da-cpi-do-mst-vai-pedir-indiciamento-de-10-pessoas-e-mostrar-trabalho-escravo-diz-salles-a-cnn/
cnn,https://www.cnnbrasil.com.br/nacional/pf-envia-grupo-de-elite-a-bahia-apos-morte-de-policial-em-confronto-com-faccao/
cnn,https://www.cnnbrasil.com.br/nacional/agente-da-policia-federal-e-morto-apos-acao-em-salvador-nesta-sexta-15/
cnn,https://www.cnnbrasil.com.br/nacional/site-do-aeroporto-de-guarulhos-e-alvo-de-ataque-cibernetico/
cnn,https://www.cnnbrasil.com.br/politica/delegada-da-pf-que-prendeu-rocco-morabito-lider-da-mafia-italiana-sera-a-numero-2-da-seguranca-de-pernambuco/
cnn,https://www.cnnbrasil.com.br/internacional/esposa-de-el-chapo-emma-coronel-sera-libertada-da-prisao-nesta-quarta-feira/
cnn,https://www.cnnbrasil.com.br/entretenimento/ashton-kutcher-e-mila-kunis-afirmam-saber-que-causaram-dor-ao-defender-ator-condenado-por-estupro/
cnn,https://www.cnnbrasil.com.br/internacional/russia-esta-transformando-alimentos-em-armas-diz-presidente-do-conselho-da-ue/
cnn,https://www.cnnbrasil.com.br/internacional/cuba-prende-17-pessoas-ligadas-a-rede-de-trafico-humano-russa-para-a-guerra-na-ucrania/
cnn,https://www.cnnbrasil.com.br/internacional/venda-de-drogas-a-ceu-aberto-toma-distrito-inteiro-em-sao-francisco-na-california/
cnn,https://www.cnnbrasil.com.br/esportes/futebol/futebol-internacional/denuncias-contra-rubiales-se-acumulam-e-vao-alem-do-beijo-forcado-em-jenni-hermoso/
cnn,https://www.cnnbrasil.com.br/nacional/pf-apreende-3-avioes-em-operacao-contra-trafico-internacional-de-drogas/
cnn,https://www.cnnbrasil.com.br/internacional/exclusivo-contrabandista-ligado-ao-estado-islamico-ajudou-imigrantes-a-entrar-nos-eua/
cnn,https://www.cnnbrasil.com.br/nacional/conselho-nacional-de-direitos-humanos-recomenda-fim-da-operacao-escudo-em-sp/
cnn,https://www.cnnbrasil.com.br/economia/financas/brasil-deixa-de-arrecadar-r-40-bi-por-ano-com-paraisos-fiscais-e-offshores-aponta-estudo/
cnn,https://www.cnnbrasil.com.br/nacional/furtos-e-agressoes-crescem-no-entorno-da-cracolandia-em-2023/
cnn,https://www.cnnbrasil.com.br/internacional/contrabandista-ligado-ao-estado-islamico-ajudou-imigrantes-a-entrarem-nos-eua-pelo-mexico/
cnn,https://www.cnnbrasil.com.br/nacional/aliados-pela-infancia-operacao-internacional-contra-exploracao-sexual-infantil-prende-14-em-sp/
cnn,https://www.cnnbrasil.com.br/nacional/cupula-da-pf-visita-delegado-baleado-na-cabeca-em-sao-paulo/
cnn,https://www.cnnbrasil.com.br/politica/pedido-de-vista-de-mendonca-suspende-julgamento-da-descriminalizacao-da-maconha-placar-e-de-5-a-1/
cnn,https://www.cnnbrasil.com.br/politica/stf-retoma-julgamento-sobre-descriminalizacao-das-drogas-para-uso-pessoal/
cnn,https://www.cnnbrasil.com.br/nacional/apreensoes-de-drogas-k-quintuplicam-em-sp-em-2023/
cnn,https://www.cnnbrasil.com.br/politica/vereadora-monica-benicio-registra-queixa-crime-apos-receber-e-mail-com-proposta-de-estupro-corretivo/
cnn,https://www.cnnbrasil.com.br/nacional/justica-de-sp-condena-irmaos-acusados-de-matar-familia-no-abc-veja-penas/
cnn,https://www.cnnbrasil.com.br/nacional/policia-estoura-casa-bomba-que-alimentava-trafico-de-drogas-na-cracolandia/
cnn,https://www.cnnbrasil.com.br/nacional/guaruja-homem-e-morto-pela-policia-e-total-de-mortos-em-operacao-chega-a-19/
