title,collected_date,published_date,tags,image_urls,urls,article_url
A BR-319 e o ambientalismo anti-humano,2026-05-20 07:44:17,Publicado em: 22/03/2025 às 05:40,"


                                            Amazônia                                        



                                            ambientalismo                                        



                                            anti-humano                                        



                                            autoritarismo                                        



                                            br-319                                        



                                            conhecimentos                                        



                                            conservação                                        



                                            conservacionista                                        



                                            povos tradicionais                                        



                                            Ramachandra Guha                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20799'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/EB22F0CF-3E3C-465D-8A15-2BFB59D76F3F.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20700'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Flavio-definitiva.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20700'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/04/Neuton-Correa-e-Gabigol.jpeg']","['https://bncamazonas.com.br/cinco-anos-de-coluna-no-bnc-amazonas/', 'https://bncamazonas.com.br/cinco-anos-de-coluna-no-bnc-amazonas/', 'https://bncamazonas.com.br/flavio-bolsonaro-ou-apenas-flavio/', 'https://bncamazonas.com.br/flavio-bolsonaro-ou-apenas-flavio/', 'https://bncamazonas.com.br/gabigol-liberdade-e-o-adeus/', 'https://bncamazonas.com.br/gabigol-liberdade-e-o-adeus/']",https://bncamazonas.com.br/a-br-319-e-o-ambientalismo-anti-humano/
Migração e tráfico de pessoas na fronteira norte,2026-05-20 07:44:22,Publicado em: 25/04/2024 às 18:44,"


                                            Amazônia                                        



                                            assistencia                                        



                                            BNC                                        



                                            bnc amazonas                                        



                                            capacitação                                        



                                            evento                                        



                                            migração                                        



                                            pessoas                                        



                                            tráfico                                        



                                            UEA                                        



                                            vitimas                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201024%20683'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/WhatsApp-Image-2026-05-19-at-13.43.12.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201920%20780'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/amazonia-crimes-faccao.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201080%20720'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/11/zfmm.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20900'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2024/04/PHOTO-2024-04-25-18-11-30-e1714084128866.jpg']","['https://bncamazonas.com.br/municipios/amazonas-chega-a-27a-marcha-a-brasilia-com-38-dos-62-prefeitos/', 'https://bncamazonas.com.br/municipios/amazonas-chega-a-27a-marcha-a-brasilia-com-38-dos-62-prefeitos/', 'https://bncamazonas.com.br/municipios/amazonia-governo-lula-lanca-plano-para-conter-avanco-das-faccoes/', 'https://bncamazonas.com.br/municipios/amazonia-governo-lula-lanca-plano-para-conter-avanco-das-faccoes/', 'https://bncamazonas.com.br/municipios/manaus-planeja-expansao-industrial-para-chegada-de-novas-fabricas-a-zfm/', 'https://bncamazonas.com.br/municipios/manaus-planeja-expansao-industrial-para-chegada-de-novas-fabricas-a-zfm/', 'https://bncamazonas.com.br/ta_na_midia/pf-investiga-trafico-humano-do-amazonas-para-a-turquia/']",https://bncamazonas.com.br/migracao-e-trafico-de-pessoas-na-fronteira-norte/
Amazonas abriga três áreas críticas de garimpo e tráfico de drogas,2026-05-20 07:44:24,Publicado em: 23/03/2024 às 08:32,"


                                            amazonas                                        



                                            Amazônia                                        



                                            bnc amazonas                                        



                                            garimpo                                        



                                            garimpo ilegal                                        



                                            rios                                        



                                            tráfico de drogas                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201535%201024'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Made-In-Amazon2.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000%20616'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Frias.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20704'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2024/05/Elan-Alencar-.jpeg']","['https://www.mpf.mp.br/am/sala-de-imprensa/noticias-am/mpf-atua-em-conjunto-com-orgaos-publicos-e-entidades-para-combater-garimpo-ilegal-e-outros-crimes-no-amazonas', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://bncamazonas.com.br/poder/tre-am-2/', 'https://bncamazonas.com.br/poder/tre-am-2/', 'https://bncamazonas.com.br/ta_na_midia/contrabando-ouro-amazonia-descoberto-manaus/', 'https://bncamazonas.com.br/ta_na_midia/policia-prende-homem-com-2-toneladas-de-cassiterita-em-manaus/', 'https://bncamazonas.com.br/municipios/suspeito-de-roubar-ouro-em-manaus-cabo-da-pm-acaba-preso/', 'https://bncamazonas.com.br/municipios/pf-organizacao-criminosa-policiais-ssp-am/']",https://bncamazonas.com.br/municipios/amazonas-abriga-areas-criticas-garimpo-trafico-drogas/
Polícia e MP pedem provas de tráfico de crianças no Pará,2026-05-20 07:44:34,Publicado em: 12/10/2022 às 17:18,"


                                            Damares Alves                                        



                                            ex-ministra                                        



                                            ilha do marajó                                        



                                            MPPA                                        



                                            pará                                        



                                            polícia                                        



                                            tráfico de crianças                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201024%20768'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/10/Crianca_clima.webp', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20800'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/Barreirinha-foto-CAPA-1.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20800'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/ato-contra-obstrucao-no-congresso_foto-valter-campanato-agencia-brasil-e1754570837912.jpg']","['https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://g1.globo.com/politica/blog/andreia-sadi/post/2022/10/12/policia-e-mp-do-para-pedem-provas-a-governo-bolsonaro-sobre-alegacoes-de-damares-de-supostos-crimes-na-ilha-do-marajo-veja-oficios.ghtml', 'https://bncamazonas.com.br/damares-fala-em-manaus-sobre-o-caso-de-abuso-sexual-no-para/']",https://bncamazonas.com.br/poder/policia-e-mp-pedem-provas-de-trafico-de-criancas-no-para/
"De cada 10 servidores comissionados, Lula quer que 3 sejam negros",2026-05-20 07:44:48,Publicado em: 21/03/2023 às 16:46,"


                                            comissionados                                        



                                            igualdade racial                                        



                                            lula                                        



                                            negros                                        



                                            servidores                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201024%20768'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/10/Crianca_clima.webp', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20800'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/Barreirinha-foto-CAPA-1.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20800'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/08/ato-contra-obstrucao-no-congresso_foto-valter-campanato-agencia-brasil-e1754570837912.jpg']","['https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/ta_na_midia/criancas-2/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/bnc_play/noite-historica-para-barreirinha-em-manaus/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://bncamazonas.com.br/poder/manifestantes-protestam-contra-anistia-a-bolsonaro-e-seus-golpistas-na-camara/', 'https://www.metropoles.com/brasil/politica-brasil/lula-propoe-que-negros-ocupem-30-dos-cargos-comissionados-do-governo', 'https://bncamazonas.com.br/ta_na_midia/negros-e-mulheres-sao-as-maiores-vitimas-do-trafico-humano-no-brasil/']",https://bncamazonas.com.br/ta_na_midia/de-cada-10-servidores-comissionados-lula-quer-que-3-sejam-negros/
Polícia Federal detém em Manaus 80 pessoas traficadas do Haiti,2026-05-20 07:44:50,Publicado em: 30/09/2021 às 06:12,"


                                            Amazônia                                        



                                            governo do amazonas                                        



                                            haitianos                                        



                                            pessoas traficadas                                        



                                            polícia federal                                        



                                            sejusc                                        



                                            vítimas de tráfico humano                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201024%20683'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/WhatsApp-Image-2026-05-19-at-13.43.12.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201920%20780'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/amazonia-crimes-faccao.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201080%20720'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/11/zfmm.jpg']","['https://bncamazonas.com.br/municipios/amazonas-chega-a-27a-marcha-a-brasilia-com-38-dos-62-prefeitos/', 'https://bncamazonas.com.br/municipios/amazonas-chega-a-27a-marcha-a-brasilia-com-38-dos-62-prefeitos/', 'https://bncamazonas.com.br/municipios/amazonia-governo-lula-lanca-plano-para-conter-avanco-das-faccoes/', 'https://bncamazonas.com.br/municipios/amazonia-governo-lula-lanca-plano-para-conter-avanco-das-faccoes/', 'https://bncamazonas.com.br/municipios/manaus-planeja-expansao-industrial-para-chegada-de-novas-fabricas-a-zfm/', 'https://bncamazonas.com.br/municipios/manaus-planeja-expansao-industrial-para-chegada-de-novas-fabricas-a-zfm/', 'https://bncamazonas.com.br/ta_na_midia/negros-e-mulheres-sao-as-maiores-vitimas-do-trafico-humano-no-brasil/']",https://bncamazonas.com.br/poder/policia-federal-detem-em-manaus-80-pessoas-traficadas-do-haiti/
Adegas em Manaus: o ciclo vicioso da omissão,2026-05-20 07:44:53,Publicado em: 27/04/2026 às 19:23,"


                                            adegas                                        



                                            interdição                                        



                                            Manaus                                        



                                            segurança pública                                        



                                            sejusc                                        



                                            tráfico de entorpecentes                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20675'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/09/vereador-sargento-salazar_foto-eder-franca-dicom.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201535%201024'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Made-In-Amazon2.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000%20616'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Frias.jpg']","['https://bncamazonas.com.br/poder/salazar-perde-mais-uma-para-david-almeida-na-justica-eleitoral/', 'https://bncamazonas.com.br/poder/salazar-perde-mais-uma-para-david-almeida-na-justica-eleitoral/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://bncamazonas.com.br/rapidinhas/adegas-sao-fechadas-nas-zonas-norte-e-leste-de-manaus-por-perturbacao/']",https://bncamazonas.com.br/municipios/adegas-em-manaus-o-ciclo-vicioso-da-omissao/
Governo investe em programa de soberania alimentar na terra indígena ianomâmi,2026-05-20 07:44:55,Publicado em: 02/02/2026 às 09:56,"


                                            direitos humanos                                        



                                            garimpo ilegal                                        



                                            governo Lula                                        



                                            Ianomâmi                                        



                                            soberania alimentar                                        



                                            terra indígena                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20800'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/flavio-e-vorcaro.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201280%20960'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Suframa3.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000%20750'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/ADAF2-Brucelos-e-doenca-que-pode-ser-transmitida-de-animais-para-humanos.jpeg']","['https://bncamazonas.com.br/poder/maioria-liga-flavio-bolsonaro-ao-caso-master/', 'https://bncamazonas.com.br/poder/maioria-liga-flavio-bolsonaro-ao-caso-master/', 'https://bncamazonas.com.br/poder/suframa-7/', 'https://bncamazonas.com.br/poder/suframa-7/', 'https://bncamazonas.com.br/rapidinhas/caso-de-brucelose-em-nhamunda-preocupa-e-adaf-alerta-para-vacinacao/', 'https://bncamazonas.com.br/rapidinhas/caso-de-brucelose-em-nhamunda-preocupa-e-adaf-alerta-para-vacinacao/', 'https://bncamazonas.com.br/a-fome-nao-nos-pertence/']",https://bncamazonas.com.br/municipios/governo-investe-em-programa-de-soberania-alimentar-na-terra-indigena-ianomami/
"Para ‘curar feridas’, Venezuela anuncia anistia a presos políticos",2026-05-20 07:44:57,Publicado em: 31/01/2026 às 17:10,"


                                            anistia                                        



                                            BNC                                        



                                            bnc amazonas                                        



                                            Delcy Rodríguez                                        



                                            governo interino                                        



                                            preso político                                        



                                            venezuela                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20675'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/09/vereador-sargento-salazar_foto-eder-franca-dicom.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201535%201024'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Made-In-Amazon2.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000%20616'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Frias.jpg']","['https://bncamazonas.com.br/poder/salazar-perde-mais-uma-para-david-almeida-na-justica-eleitoral/', 'https://bncamazonas.com.br/poder/salazar-perde-mais-uma-para-david-almeida-na-justica-eleitoral/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://agenciabrasil.ebc.com.br/internacional/noticia/2026-01/delcy-rodriguez-apresenta-proposta-de-anistia-geral-na-venezuela', 'https://bncamazonas.com.br/rapidinhas/presidente-2/']",https://bncamazonas.com.br/rapidinhas/para-curar-feridas-venezuela-anuncia-anistia-a-presos-politicos/
A crise da autodeterminação na era da supremacia do poder,2026-05-20 07:44:59,Publicado em: 10/01/2026 às 08:05,"


                                            Artigo                                        



                                            BNC                                        



                                            bnc amazonas                                        



                                            crise                                        



                                            destino                                        



                                            fabiano bó                                        



                                            nações                                        



                                            Opinião                                        



                                            rumo                                        



                                            venezuela                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20675'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2025/09/vereador-sargento-salazar_foto-eder-franca-dicom.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201535%201024'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Made-In-Amazon2.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000%20616'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Frias.jpg']","['https://bncamazonas.com.br/poder/salazar-perde-mais-uma-para-david-almeida-na-justica-eleitoral/', 'https://bncamazonas.com.br/poder/salazar-perde-mais-uma-para-david-almeida-na-justica-eleitoral/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/']",https://bncamazonas.com.br/a-crise-da-autodeterminacao-na-era-da-supremacia-do-poder/
Insegurança pública reflete os erros e a falta de ação dos governos,2026-05-20 07:45:01,Publicado em: 17/11/2025 às 10:56,"


                                            comando vermelho                                        



                                            crime organizado                                        



                                            direitos humanos                                        



                                            facção do norte                                        



                                            insegurança pública                                        



                                            rio de janeiro                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201535%201024'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Made-In-Amazon2.jpeg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201000%20616'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/Frias.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%201200%20704'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2024/05/Elan-Alencar-.jpeg']","['https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/municipios/made-in-amazon-2/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://bncamazonas.com.br/rapidinhas/deputado-4/', 'https://bncamazonas.com.br/poder/tre-am-2/', 'https://bncamazonas.com.br/poder/tre-am-2/']",https://bncamazonas.com.br/inseguranca-publica-reflete-os-erros-e-a-falta-de-acao-dos-governos/
"Mais de 100 mortos, nenhum chefão preso, zero território retomado",2026-05-20 07:45:03,Publicado em: 29/10/2025 às 21:10,"


                                            ação                                        



                                            BNC                                        



                                            bnc amazonas                                        



                                            estado                                        



                                            Megaoperação                                        



                                            mortos                                        



                                            números oficiais                                        



                                            polícias                                        



                                            rio de janeiro                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20847%20564'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/flavio-bolsonaro.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20990%20557'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/55206864067-d9a52df3ca-o-990x557.jpg.webp', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20960%20540'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/flavio-bolsonaro-agencia-senado-crop-20190518195156-960x540-1-1.webp']","['https://bncamazonas.com.br/poder/flavio-bolsonaro-confessa-que-mentiu-sobre-visita-ao-dono-do-master/', 'https://bncamazonas.com.br/poder/flavio-bolsonaro-confessa-que-mentiu-sobre-visita-ao-dono-do-master/', 'https://bncamazonas.com.br/poder/caso-master-pl-chama-flavio-bolsonaro-para-juntar-cacos/', 'https://bncamazonas.com.br/poder/caso-master-pl-chama-flavio-bolsonaro-para-juntar-cacos/', 'https://bncamazonas.com.br/poder/audio-com-vorcaro-enfraquece-candidatura-de-flavio-bolsonaro/', 'https://bncamazonas.com.br/poder/audio-com-vorcaro-enfraquece-candidatura-de-flavio-bolsonaro/']",https://bncamazonas.com.br/poder/mais-de-100-mortos-nenhum-chefao-preso-zero-territorio-retomado/
Bolsonarista do agro nega água a diaristas e ataca Bolsa-Família,2026-05-20 07:45:08,Publicado em: 23/09/2025 às 12:14,"


                                            agro                                        



                                            BNC                                        



                                            bnc amazonas                                        



                                            bolsa família                                        



                                            bolsonarismo                                        



                                            direitos sociais                                        



                                            exploração                                        



                                            governo                                        



                                            ruralistas                                        



                                            trabalho escravo                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20847%20564'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/flavio-bolsonaro.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20990%20557'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/55206864067-d9a52df3ca-o-990x557.jpg.webp', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20960%20540'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/flavio-bolsonaro-agencia-senado-crop-20190518195156-960x540-1-1.webp']","['https://bncamazonas.com.br/poder/flavio-bolsonaro-confessa-que-mentiu-sobre-visita-ao-dono-do-master/', 'https://bncamazonas.com.br/poder/flavio-bolsonaro-confessa-que-mentiu-sobre-visita-ao-dono-do-master/', 'https://bncamazonas.com.br/poder/caso-master-pl-chama-flavio-bolsonaro-para-juntar-cacos/', 'https://bncamazonas.com.br/poder/caso-master-pl-chama-flavio-bolsonaro-para-juntar-cacos/', 'https://bncamazonas.com.br/poder/audio-com-vorcaro-enfraquece-candidatura-de-flavio-bolsonaro/', 'https://bncamazonas.com.br/poder/audio-com-vorcaro-enfraquece-candidatura-de-flavio-bolsonaro/', 'https://t.co/XKeX9GnGFc', 'https://twitter.com/pinho_ray/status/1970193165820010734?ref_src=twsrc%5Etfw', 'https://bncamazonas.com.br/municipios/quem-vai-parar-desmatamento-da-floresta-pelo-agro-no-sul-do-amazonas/', 'https://www.folhamax.com/economia/operacao-flagra-500-escravos-em-usina-bilionaria-de-gigante-do-agro-em-mt/505320?utm_source=perplexity', 'https://www.brasildefato.com.br/2025/04/10/familiares-de-nabhan-garcia-braco-direito-de-bolsonaro-entram-na-lista-suja/', 'https://bncamazonas.com.br/ta_na_midia/agronegocio-aplaude-deputados-pelo-presente-do-pl-da-devastacao/']",https://bncamazonas.com.br/ta_na_midia/bolsonarista-do-agro-nega-agua-a-diaristas-e-ataca-bolsa-familia/
Operação mira policiais do Amazonas suspeitos de formar milícia,2026-05-20 07:45:14,Publicado em: 29/07/2025 às 08:14,"


                                            Milícias                                        



                                            mp-am                                        



                                            operação militia                                        



                                            segurança pública                                        

","[""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20847%20564'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/flavio-bolsonaro.jpg', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20990%20557'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/55206864067-d9a52df3ca-o-990x557.jpg.webp', ""data:image/svg+xml,%3Csvg%20xmlns='http://www.w3.org/2000/svg'%20viewBox='0%200%20960%20540'%3E%3C/svg%3E"", 'https://cdn.bncamazonas.com.br/wp-content/uploads/2026/05/flavio-bolsonaro-agencia-senado-crop-20190518195156-960x540-1-1.webp']","['https://bncamazonas.com.br/poder/flavio-bolsonaro-confessa-que-mentiu-sobre-visita-ao-dono-do-master/', 'https://bncamazonas.com.br/poder/flavio-bolsonaro-confessa-que-mentiu-sobre-visita-ao-dono-do-master/', 'https://bncamazonas.com.br/poder/caso-master-pl-chama-flavio-bolsonaro-para-juntar-cacos/', 'https://bncamazonas.com.br/poder/caso-master-pl-chama-flavio-bolsonaro-para-juntar-cacos/', 'https://bncamazonas.com.br/poder/audio-com-vorcaro-enfraquece-candidatura-de-flavio-bolsonaro/', 'https://bncamazonas.com.br/poder/audio-com-vorcaro-enfraquece-candidatura-de-flavio-bolsonaro/', 'https://bncamazonas.com.br/municipios/pf-investiga-em-nova-olinda-crimes-da-pm-de-2020-no-rio-abacaxis/', 'https://bncamazonas.com.br/municipios/massacre-indigenas-e-ribeirinhos-faz-11-pm-reus/', 'https://bncamazonas.com.br/municipios/justica-torna-policiais-reus-por-suspeita-de-chacina-em-manaus/', 'https://www.bncamazonas.com.br/municipios/chacina-em-manaus-16-policiais-da-rocam-sao-soltos-e-vao-a-juri/', 'https://bncamazonas.com.br/municipios/indigena-e-estuprada-por-policiais-do-amazonas-em-delegacia/']",https://bncamazonas.com.br/municipios/operacao-mira-policiais-do-amazonas-suspeitos-de-formar-milicia/
